time	V(N001,N002)	V(N003,N004)	V(ve)	I(I1)	I(R4)
6.115714371428570e-002	-7.900747e-002	7.054278e-001	9.284203e-001	1.000000e-004	1.000000e-004
6.117142914285714e-002	6.384928e-002	2.131960e+000	2.497809e+000	1.000000e-004	1.000000e-004
6.118571457142856e-002	2.066655e-001	3.556464e+000	4.065129e+000	1.000000e-004	1.000000e-004
6.119999999999999e-002	3.494411e-001	4.978939e+000	5.630380e+000	1.000000e-004	1.000000e-004
6.120000100000000e-002	3.494406e-001	4.978938e+000	5.026379e+000	-1.000000e-004	-1.000000e-004
6.121362526286713e-002	2.131222e-001	3.610704e+000	3.521827e+000	-1.000000e-004	-1.000000e-004
6.122724952573425e-002	7.684060e-002	2.244315e+000	2.019156e+000	-1.000000e-004	-1.000000e-004
6.124087378860138e-002	-5.940411e-002	8.797698e-001	5.183657e-001	-1.000000e-004	-1.000000e-004
6.125449805146851e-002	-1.956120e-001	-4.829316e-001	-9.805437e-001	-1.000000e-004	-1.000000e-004
6.126812231433564e-002	-3.317830e-001	-1.843789e+000	-2.477572e+000	-1.000000e-004	-1.000000e-004
6.128174657720277e-002	-4.679171e-001	-3.202803e+000	-3.972720e+000	-1.000000e-004	-1.000000e-004
6.129537084006990e-002	-6.040144e-001	-4.559972e+000	-5.465987e+000	-1.000000e-004	-1.000000e-004
6.129549884006983e-002	-6.052928e-001	-4.572713e+000	-5.480007e+000	-1.000000e-004	-1.000000e-004
6.130000100000000e-002	-6.502581e-001	-5.020770e+000	-5.973028e+000	-1.000000e-004	-1.000000e-004
6.130000200000000e-002	-6.502581e-001	-5.020768e+000	-5.369026e+000	1.000000e-004	1.000000e-004
6.131428742857143e-002	-5.072391e-001	-3.586122e+000	-3.791361e+000	1.000000e-004	1.000000e-004
6.132857285714286e-002	-3.642608e-001	-2.153504e+000	-2.215765e+000	1.000000e-004	1.000000e-004
6.134285828571429e-002	-2.213231e-001	-7.229148e-001	-6.422379e-001	1.000000e-004	1.000000e-004
6.135714371428571e-002	-7.842592e-002	7.056459e-001	9.292199e-001	1.000000e-004	1.000000e-004
6.137142914285714e-002	6.443060e-002	2.132178e+000	2.498609e+000	1.000000e-004	1.000000e-004
6.138571457142857e-002	2.072465e-001	3.556681e+000	4.065928e+000	1.000000e-004	1.000000e-004
6.140000000000000e-002	3.500218e-001	4.979156e+000	5.631178e+000	1.000000e-004	1.000000e-004
6.140000100000000e-002	3.500218e-001	4.979155e+000	5.027177e+000	-1.000000e-004	-1.000000e-004
6.141428671428571e-002	2.070859e-001	3.544539e+000	3.449625e+000	-1.000000e-004	-1.000000e-004
6.142857242857142e-002	6.419047e-002	2.111952e+000	1.874143e+000	-1.000000e-004	-1.000000e-004
6.144285814285714e-002	-7.866438e-002	6.813935e-001	3.007292e-001	-1.000000e-004	-1.000000e-004
6.145714385714286e-002	-2.214787e-001	-7.471365e-001	-1.270615e+000	-1.000000e-004	-1.000000e-004
6.147142957142857e-002	-3.642524e-001	-2.173638e+000	-2.839890e+000	-1.000000e-004	-1.000000e-004
6.148571528571428e-002	-5.069856e-001	-3.598111e+000	-4.407096e+000	-1.000000e-004	-1.000000e-004
6.150000100000000e-002	-6.496782e-001	-5.020555e+000	-5.972233e+000	-1.000000e-004	-1.000000e-004
6.150000200000000e-002	-6.496778e-001	-5.020553e+000	-5.368231e+000	1.000000e-004	1.000000e-004
6.151428742857143e-002	-5.066592e-001	-3.585907e+000	-3.790566e+000	1.000000e-004	1.000000e-004
6.152857285714285e-002	-3.636812e-001	-2.153290e+000	-2.214971e+000	1.000000e-004	1.000000e-004
6.154285828571428e-002	-2.207437e-001	-7.227007e-001	-6.414443e-001	1.000000e-004	1.000000e-004
6.155714371428571e-002	-7.784677e-002	7.058597e-001	9.300130e-001	1.000000e-004	1.000000e-004
6.157142914285714e-002	6.500961e-002	2.132392e+000	2.499401e+000	1.000000e-004	1.000000e-004
6.158571457142856e-002	2.078254e-001	3.556895e+000	4.066720e+000	1.000000e-004	1.000000e-004
6.160000000000000e-002	3.506007e-001	4.979370e+000	5.631970e+000	1.000000e-004	1.000000e-004
6.160000100000000e-002	3.506002e-001	4.979368e+000	5.027968e+000	-1.000000e-004	-1.000000e-004
6.161428671428571e-002	2.076643e-001	3.544752e+000	3.450416e+000	-1.000000e-004	-1.000000e-004
6.162857242857142e-002	6.476887e-002	2.112164e+000	1.874933e+000	-1.000000e-004	-1.000000e-004
6.164285814285714e-002	-7.808606e-002	6.816056e-001	3.015193e-001	-1.000000e-004	-1.000000e-004
6.165714385714285e-002	-2.209005e-001	-7.469247e-001	-1.269825e+000	-1.000000e-004	-1.000000e-004
6.167142957142857e-002	-3.636744e-001	-2.173426e+000	-2.839101e+000	-1.000000e-004	-1.000000e-004
6.168571528571428e-002	-5.064079e-001	-3.597900e+000	-4.406307e+000	-1.000000e-004	-1.000000e-004
6.170000100000000e-002	-6.491008e-001	-5.020344e+000	-5.971445e+000	-1.000000e-004	-1.000000e-004
6.170000200000000e-002	-6.491003e-001	-5.020342e+000	-5.367443e+000	1.000000e-004	1.000000e-004
6.171428742857143e-002	-5.060818e-001	-3.585697e+000	-3.789779e+000	1.000000e-004	1.000000e-004
6.172857285714285e-002	-3.631039e-001	-2.153079e+000	-2.214183e+000	1.000000e-004	1.000000e-004
6.174285828571428e-002	-2.201666e-001	-7.224907e-001	-6.406574e-001	1.000000e-004	1.000000e-004
6.175714371428571e-002	-7.726979e-002	7.060694e-001	9.307996e-001	1.000000e-004	1.000000e-004
6.177142914285714e-002	6.558644e-002	2.132601e+000	2.500187e+000	1.000000e-004	1.000000e-004
6.178571457142856e-002	2.084021e-001	3.557104e+000	4.067506e+000	1.000000e-004	1.000000e-004
6.179999999999999e-002	3.511772e-001	4.979578e+000	5.632755e+000	1.000000e-004	1.000000e-004
6.180000099999999e-002	3.511772e-001	4.979577e+000	5.028754e+000	-1.000000e-004	-1.000000e-004
6.181428671428571e-002	2.082408e-001	3.544960e+000	3.451201e+000	-1.000000e-004	-1.000000e-004
6.182857242857142e-002	6.534500e-002	2.112372e+000	1.875717e+000	-1.000000e-004	-1.000000e-004
6.184285814285714e-002	-7.751023e-002	6.818133e-001	3.023030e-001	-1.000000e-004	-1.000000e-004
6.185714385714285e-002	-2.203249e-001	-7.467173e-001	-1.269042e+000	-1.000000e-004	-1.000000e-004
6.187142957142857e-002	-3.630989e-001	-2.173219e+000	-2.838318e+000	-1.000000e-004	-1.000000e-004
6.188571528571428e-002	-5.058324e-001	-3.597693e+000	-4.405525e+000	-1.000000e-004	-1.000000e-004
6.190000100000000e-002	-6.485252e-001	-5.020137e+000	-5.970663e+000	-1.000000e-004	-1.000000e-004
6.190000200000000e-002	-6.485252e-001	-5.020136e+000	-5.366661e+000	1.000000e-004	1.000000e-004
6.191428742857143e-002	-5.055068e-001	-3.585490e+000	-3.788997e+000	1.000000e-004	1.000000e-004
6.192857285714285e-002	-3.625290e-001	-2.152873e+000	-2.213402e+000	1.000000e-004	1.000000e-004
6.194285828571428e-002	-2.195918e-001	-7.222849e-001	-6.398768e-001	1.000000e-004	1.000000e-004
6.195714371428571e-002	-7.669515e-002	7.062748e-001	9.315796e-001	1.000000e-004	1.000000e-004
6.197142914285714e-002	6.616092e-002	2.132806e+000	2.500967e+000	1.000000e-004	1.000000e-004
6.198571457142856e-002	2.089764e-001	3.557309e+000	4.068285e+000	1.000000e-004	1.000000e-004
6.199999999999999e-002	3.517513e-001	4.979783e+000	5.633534e+000	1.000000e-004	1.000000e-004
6.200000099999999e-002	3.517513e-001	4.979781e+000	5.029532e+000	-1.000000e-004	-1.000000e-004
6.201428671428571e-002	2.088148e-001	3.545165e+000	3.451979e+000	-1.000000e-004	-1.000000e-004
6.202857242857142e-002	6.591882e-002	2.112577e+000	1.876495e+000	-1.000000e-004	-1.000000e-004
6.204285814285714e-002	-7.693659e-002	6.820171e-001	3.030804e-001	-1.000000e-004	-1.000000e-004
6.205714385714285e-002	-2.197514e-001	-7.465138e-001	-1.268265e+000	-1.000000e-004	-1.000000e-004
6.207142957142857e-002	-3.625257e-001	-2.173016e+000	-2.837542e+000	-1.000000e-004	-1.000000e-004
6.208571528571428e-002	-5.052594e-001	-3.597490e+000	-4.404749e+000	-1.000000e-004	-1.000000e-004
6.210000100000000e-002	-6.479526e-001	-5.019935e+000	-5.969887e+000	-1.000000e-004	-1.000000e-004
6.210000199999999e-002	-6.479521e-001	-5.019933e+000	-5.365886e+000	1.000000e-004	1.000000e-004
6.211428742857143e-002	-5.049339e-001	-3.585288e+000	-3.788222e+000	1.000000e-004	1.000000e-004
6.212857285714285e-002	-3.619563e-001	-2.152671e+000	-2.212628e+000	1.000000e-004	1.000000e-004
6.214285828571428e-002	-2.190193e-001	-7.220834e-001	-6.391027e-001	1.000000e-004	1.000000e-004
6.215714371428571e-002	-7.612287e-002	7.064761e-001	9.323533e-001	1.000000e-004	1.000000e-004
6.217142914285714e-002	6.673301e-002	2.133007e+000	2.501740e+000	1.000000e-004	1.000000e-004
6.218571457142856e-002	2.095483e-001	3.557509e+000	4.069058e+000	1.000000e-004	1.000000e-004
6.219999999999999e-002	3.523231e-001	4.979983e+000	5.634306e+000	1.000000e-004	1.000000e-004
6.220000099999999e-002	3.523231e-001	4.979981e+000	5.030304e+000	-1.000000e-004	-1.000000e-004
6.221428671428571e-002	2.093864e-001	3.545365e+000	3.452751e+000	-1.000000e-004	-1.000000e-004
6.222857242857142e-002	6.649035e-002	2.112776e+000	1.877267e+000	-1.000000e-004	-1.000000e-004
6.224285814285713e-002	-7.636518e-002	6.822166e-001	3.038515e-001	-1.000000e-004	-1.000000e-004
6.225714385714285e-002	-2.191802e-001	-7.463145e-001	-1.267495e+000	-1.000000e-004	-1.000000e-004
6.227142957142857e-002	-3.619546e-001	-2.172817e+000	-2.836772e+000	-1.000000e-004	-1.000000e-004
6.228571528571428e-002	-5.046885e-001	-3.597291e+000	-4.403979e+000	-1.000000e-004	-1.000000e-004
6.230000099999999e-002	-6.473818e-001	-5.019736e+000	-5.969118e+000	-1.000000e-004	-1.000000e-004
6.230000199999999e-002	-6.473818e-001	-5.019735e+000	-5.365117e+000	1.000000e-004	1.000000e-004
6.231428742857142e-002	-5.043636e-001	-3.585090e+000	-3.787453e+000	1.000000e-004	1.000000e-004
6.232857285714285e-002	-3.613860e-001	-2.152473e+000	-2.211859e+000	1.000000e-004	1.000000e-004
6.234285828571428e-002	-2.184490e-001	-7.218856e-001	-6.383347e-001	1.000000e-004	1.000000e-004
6.235714371428570e-002	-7.555272e-002	7.066736e-001	9.331208e-001	1.000000e-004	1.000000e-004
6.237142914285714e-002	6.730295e-002	2.133204e+000	2.502507e+000	1.000000e-004	1.000000e-004
6.238571457142856e-002	2.101180e-001	3.557706e+000	4.069824e+000	1.000000e-004	1.000000e-004
6.239999999999999e-002	3.528924e-001	4.980180e+000	5.635072e+000	1.000000e-004	1.000000e-004
6.240000100000000e-002	3.528924e-001	4.980178e+000	5.031071e+000	-1.000000e-004	-1.000000e-004
6.241428671428571e-002	2.099557e-001	3.545561e+000	3.453517e+000	-1.000000e-004	-1.000000e-004
6.242857242857142e-002	6.705949e-002	2.112972e+000	1.878032e+000	-1.000000e-004	-1.000000e-004
6.244285814285714e-002	-7.579616e-002	6.824123e-001	3.046162e-001	-1.000000e-004	-1.000000e-004
6.245714385714286e-002	-2.186113e-001	-7.461191e-001	-1.266730e+000	-1.000000e-004	-1.000000e-004
6.247142957142857e-002	-3.613858e-001	-2.172622e+000	-2.836008e+000	-1.000000e-004	-1.000000e-004
6.248571528571428e-002	-5.041199e-001	-3.597096e+000	-4.403216e+000	-1.000000e-004	-1.000000e-004
6.250000100000000e-002	-6.468134e-001	-5.019542e+000	-5.968355e+000	-1.000000e-004	-1.000000e-004
6.250000200000000e-002	-6.468134e-001	-5.019540e+000	-5.364354e+000	1.000000e-004	1.000000e-004
6.251428742857143e-002	-5.037954e-001	-3.584896e+000	-3.786691e+000	1.000000e-004	1.000000e-004
6.252857285714286e-002	-3.608179e-001	-2.152279e+000	-2.211097e+000	1.000000e-004	1.000000e-004
6.254285828571429e-002	-2.178812e-001	-7.216919e-001	-6.375731e-001	1.000000e-004	1.000000e-004
6.255714371428571e-002	-7.498498e-002	7.068670e-001	9.338820e-001	1.000000e-004	1.000000e-004
6.257142914285714e-002	6.787058e-002	2.133397e+000	2.503268e+000	1.000000e-004	1.000000e-004
6.258571457142857e-002	2.106855e-001	3.557899e+000	4.070585e+000	1.000000e-004	1.000000e-004
6.260000000000000e-002	3.534598e-001	4.980372e+000	5.635832e+000	1.000000e-004	1.000000e-004
6.260000099999999e-002	3.534598e-001	4.980371e+000	5.031831e+000	-1.000000e-004	-1.000000e-004
6.261428671428571e-002	2.105228e-001	3.545753e+000	3.454276e+000	-1.000000e-004	-1.000000e-004
6.262857242857142e-002	6.762639e-002	2.113165e+000	1.878791e+000	-1.000000e-004	-1.000000e-004
6.264285814285714e-002	-7.522945e-002	6.826042e-001	3.053747e-001	-1.000000e-004	-1.000000e-004
6.265714385714284e-002	-2.180447e-001	-7.459275e-001	-1.265972e+000	-1.000000e-004	-1.000000e-004
6.267142957142856e-002	-3.608194e-001	-2.172431e+000	-2.835250e+000	-1.000000e-004	-1.000000e-004
6.268571528571428e-002	-5.035534e-001	-3.596905e+000	-4.402459e+000	-1.000000e-004	-1.000000e-004
6.270000099999999e-002	-6.462469e-001	-5.019351e+000	-5.967598e+000	-1.000000e-004	-1.000000e-004
6.270000199999999e-002	-6.462469e-001	-5.019350e+000	-5.363596e+000	1.000000e-004	1.000000e-004
6.271428742857142e-002	-5.032292e-001	-3.584705e+000	-3.785934e+000	1.000000e-004	1.000000e-004
6.272857285714285e-002	-3.602521e-001	-2.152089e+000	-2.210341e+000	1.000000e-004	1.000000e-004
6.274285828571428e-002	-2.173155e-001	-7.215019e-001	-6.368175e-001	1.000000e-004	1.000000e-004
6.275714371428570e-002	-7.441956e-002	7.070568e-001	9.346372e-001	1.000000e-004	1.000000e-004
6.277142914285713e-002	6.843583e-002	2.133587e+000	2.504023e+000	1.000000e-004	1.000000e-004
6.278571457142856e-002	2.112506e-001	3.558088e+000	4.071339e+000	1.000000e-004	1.000000e-004
6.280000000000000e-002	3.540249e-001	4.980561e+000	5.636586e+000	1.000000e-004	1.000000e-004
6.280000099999999e-002	3.540249e-001	4.980560e+000	5.032585e+000	-1.000000e-004	-1.000000e-004
6.281428671428571e-002	2.110878e-001	3.545942e+000	3.455030e+000	-1.000000e-004	-1.000000e-004
6.282857242857143e-002	6.819118e-002	2.113353e+000	1.879544e+000	-1.000000e-004	-1.000000e-004
6.284285814285714e-002	-7.466484e-002	6.827923e-001	3.061275e-001	-1.000000e-004	-1.000000e-004
6.285714385714285e-002	-2.174803e-001	-7.457397e-001	-1.265220e+000	-1.000000e-004	-1.000000e-004
6.287142957142856e-002	-3.602552e-001	-2.172243e+000	-2.834498e+000	-1.000000e-004	-1.000000e-004
6.288571528571428e-002	-5.029895e-001	-3.596718e+000	-4.401707e+000	-1.000000e-004	-1.000000e-004
6.290000100000000e-002	-6.456833e-001	-5.019164e+000	-5.966847e+000	-1.000000e-004	-1.000000e-004
6.290000200000000e-002	-6.456833e-001	-5.019163e+000	-5.362845e+000	1.000000e-004	1.000000e-004
6.291428742857143e-002	-5.026656e-001	-3.584518e+000	-3.785184e+000	1.000000e-004	1.000000e-004
6.292857285714286e-002	-3.596885e-001	-2.151903e+000	-2.209591e+000	1.000000e-004	1.000000e-004
6.294285828571429e-002	-2.167521e-001	-7.213157e-001	-6.360679e-001	1.000000e-004	1.000000e-004
6.295714371428571e-002	-7.385627e-002	7.072428e-001	9.353863e-001	1.000000e-004	1.000000e-004
6.297142914285714e-002	6.899895e-002	2.133773e+000	2.504771e+000	1.000000e-004	1.000000e-004
6.298571457142857e-002	2.118136e-001	3.558274e+000	4.072087e+000	1.000000e-004	1.000000e-004
6.300000000000000e-002	3.545876e-001	4.980746e+000	5.637334e+000	1.000000e-004	1.000000e-004
6.300000100000000e-002	3.545876e-001	4.980745e+000	5.033332e+000	-1.000000e-004	-1.000000e-004
6.301289283429573e-002	2.255949e-001	3.686008e+000	3.609603e+000	-1.000000e-004	-1.000000e-004
6.302578466859145e-002	9.663546e-002	2.392928e+000	2.187564e+000	-1.000000e-004	-1.000000e-004
6.303867650288718e-002	-3.229090e-002	1.101504e+000	7.672135e-001	-1.000000e-004	-1.000000e-004
6.305156833718291e-002	-1.611841e-001	-1.882630e-001	-6.514470e-001	-1.000000e-004	-1.000000e-004
6.306446017147864e-002	-2.900443e-001	-1.476374e+000	-2.068418e+000	-1.000000e-004	-1.000000e-004
6.307735200577436e-002	-4.188712e-001	-2.762828e+000	-3.483699e+000	-1.000000e-004	-1.000000e-004
6.309024384007009e-002	-5.476651e-001	-4.047626e+000	-4.897291e+000	-1.000000e-004	-1.000000e-004
6.310000100000000e-002	-6.451216e-001	-5.018981e+000	-5.966103e+000	-1.000000e-004	-1.000000e-004
6.310000200000000e-002	-6.451211e-001	-5.018979e+000	-5.362101e+000	1.000000e-004	1.000000e-004
6.311428742857143e-002	-5.021038e-001	-3.584335e+000	-3.784439e+000	1.000000e-004	1.000000e-004
6.312857285714286e-002	-3.591270e-001	-2.151720e+000	-2.208847e+000	1.000000e-004	1.000000e-004
6.314285828571430e-002	-2.161909e-001	-7.211333e-001	-6.353242e-001	1.000000e-004	1.000000e-004
6.315714371428571e-002	-7.329530e-002	7.074248e-001	9.361295e-001	1.000000e-004	1.000000e-004
6.317142914285714e-002	6.955967e-002	2.133954e+000	2.505514e+000	1.000000e-004	1.000000e-004
