time	V(N001,N002)	V(N003,N004)	V(ve)	I(I1)
7.814961600000020e-002	-5.001516e-001	-4.971602e+000	-5.773754e+000	-1.000000e-004
7.815000100000000e-002	-5.039978e-001	-5.009910e+000	-5.815907e+000	-1.000000e-004
7.815000200000000e-002	-5.039973e-001	-5.009908e+000	-5.211906e+000	1.000000e-004
7.816428742857143e-002	-3.610203e-001	-3.575277e+000	-3.634298e+000	1.000000e-004
7.817857285714286e-002	-2.180839e-001	-2.142675e+000	-2.058759e+000	1.000000e-004
7.819285828571429e-002	-7.518794e-002	-7.121012e-001	-4.852892e-001	1.000000e-004
7.820714371428571e-002	6.766744e-002	7.164440e-001	1.086111e+000	1.000000e-004
7.822142914285714e-002	2.104823e-001	2.142961e+000	2.655443e+000	1.000000e-004
7.823571457142857e-002	3.532565e-001	3.567449e+000	4.222705e+000	1.000000e-004
7.825000000000000e-002	4.959903e-001	4.989908e+000	5.787899e+000	1.000000e-004
7.825000099999999e-002	4.959903e-001	4.989907e+000	5.183897e+000	-1.000000e-004
7.826428671428570e-002	3.530125e-001	3.555276e+000	3.606288e+000	-1.000000e-004
7.827857242857142e-002	2.100753e-001	2.122673e+000	2.030749e+000	-1.000000e-004
7.829285814285714e-002	6.717873e-002	6.920995e-001	4.572783e-001	-1.000000e-004
7.830714385714284e-002	-7.567726e-002	-7.364458e-001	-1.114123e+000	-1.000000e-004
7.832142957142856e-002	-2.184926e-001	-2.162962e+000	-2.683455e+000	-1.000000e-004
7.833571528571427e-002	-3.612674e-001	-3.587451e+000	-4.250718e+000	-1.000000e-004
7.835000099999999e-002	-5.040016e-001	-5.009910e+000	-5.815912e+000	-1.000000e-004
7.835000199999999e-002	-5.040016e-001	-5.009908e+000	-5.211910e+000	1.000000e-004
7.836428742857142e-002	-3.610245e-001	-3.575277e+000	-3.634302e+000	1.000000e-004
7.837857285714285e-002	-2.180880e-001	-2.142675e+000	-2.058763e+000	1.000000e-004
7.839285828571428e-002	-7.519196e-002	-7.121014e-001	-4.852932e-001	1.000000e-004
7.840714371428570e-002	6.766347e-002	7.164439e-001	1.086107e+000	1.000000e-004
7.842142914285713e-002	2.104784e-001	2.142961e+000	2.655439e+000	1.000000e-004
7.843571457142856e-002	3.532527e-001	3.567449e+000	4.222701e+000	1.000000e-004
7.844999999999999e-002	4.959865e-001	4.989909e+000	5.787895e+000	1.000000e-004
7.845000099999999e-002	4.959865e-001	4.989907e+000	5.183893e+000	-1.000000e-004
7.846428671428571e-002	3.530087e-001	3.555276e+000	3.606284e+000	-1.000000e-004
7.847857242857143e-002	2.100715e-001	2.122673e+000	2.030745e+000	-1.000000e-004
7.849285814285714e-002	6.717488e-002	6.920995e-001	4.572742e-001	-1.000000e-004
7.850714385714284e-002	-7.568117e-002	-7.364458e-001	-1.114127e+000	-1.000000e-004
7.852142957142856e-002	-2.184967e-001	-2.162962e+000	-2.683459e+000	-1.000000e-004
7.853571528571428e-002	-3.612716e-001	-3.587451e+000	-4.250722e+000	-1.000000e-004
7.855000099999999e-002	-5.040059e-001	-5.009910e+000	-5.815916e+000	-1.000000e-004
7.855000199999999e-002	-5.040054e-001	-5.009908e+000	-5.211914e+000	1.000000e-004
7.856428742857143e-002	-3.610283e-001	-3.575277e+000	-3.634306e+000	1.000000e-004
7.857857285714286e-002	-2.180918e-001	-2.142675e+000	-2.058767e+000	1.000000e-004
7.859285828571429e-002	-7.519581e-002	-7.121014e-001	-4.852970e-001	1.000000e-004
7.860714371428570e-002	6.765956e-002	7.164439e-001	1.086104e+000	1.000000e-004
7.862142914285714e-002	2.104744e-001	2.142961e+000	2.655435e+000	1.000000e-004
7.863571457142857e-002	3.532486e-001	3.567449e+000	4.222697e+000	1.000000e-004
7.865000000000000e-002	4.959822e-001	4.989909e+000	5.787890e+000	1.000000e-004
7.865000099999998e-002	4.959817e-001	4.989907e+000	5.183889e+000	-1.000000e-004
7.866428671428570e-002	3.530043e-001	3.555276e+000	3.606280e+000	-1.000000e-004
7.867857242857142e-002	2.100674e-001	2.122673e+000	2.030741e+000	-1.000000e-004
7.869285814285713e-002	6.717093e-002	6.920995e-001	4.572703e-001	-1.000000e-004
7.870714385714284e-002	-7.568499e-002	-7.364457e-001	-1.114131e+000	-1.000000e-004
7.872142957142855e-002	-2.185004e-001	-2.162962e+000	-2.683463e+000	-1.000000e-004
7.873571528571427e-002	-3.612753e-001	-3.587451e+000	-4.250726e+000	-1.000000e-004
7.875000099999999e-002	-5.040097e-001	-5.009910e+000	-5.815919e+000	-1.000000e-004
7.875000199999999e-002	-5.040092e-001	-5.009908e+000	-5.211918e+000	1.000000e-004
7.876428742857142e-002	-3.610322e-001	-3.575277e+000	-3.634310e+000	1.000000e-004
7.877857285714285e-002	-2.180958e-001	-2.142675e+000	-2.058771e+000	1.000000e-004
7.879285828571428e-002	-7.519986e-002	-7.121013e-001	-4.853010e-001	1.000000e-004
7.880714371428570e-002	6.765551e-002	7.164440e-001	1.086100e+000	1.000000e-004
7.882142914285713e-002	2.104703e-001	2.142961e+000	2.655431e+000	1.000000e-004
7.883571457142856e-002	3.532446e-001	3.567449e+000	4.222693e+000	1.000000e-004
7.884999999999999e-002	4.959784e-001	4.989909e+000	5.787887e+000	1.000000e-004
7.885000099999999e-002	4.959779e-001	4.989907e+000	5.183885e+000	-1.000000e-004
7.886428671428571e-002	3.530004e-001	3.555276e+000	3.606276e+000	-1.000000e-004
7.887857242857142e-002	2.100635e-001	2.122673e+000	2.030737e+000	-1.000000e-004
7.889285814285714e-002	6.716703e-002	6.920996e-001	4.572663e-001	-1.000000e-004
7.890714385714284e-002	-7.568889e-002	-7.364457e-001	-1.114135e+000	-1.000000e-004
7.892142957142856e-002	-2.185043e-001	-2.162962e+000	-2.683467e+000	-1.000000e-004
7.893571528571428e-002	-3.612792e-001	-3.587451e+000	-4.250730e+000	-1.000000e-004
7.895000099999999e-002	-5.040135e-001	-5.009910e+000	-5.815923e+000	-1.000000e-004
7.895000199999999e-002	-5.040131e-001	-5.009908e+000	-5.211922e+000	1.000000e-004
7.896428742857142e-002	-3.610361e-001	-3.575277e+000	-3.634314e+000	1.000000e-004
7.897857285714285e-002	-2.180997e-001	-2.142675e+000	-2.058775e+000	1.000000e-004
7.899285828571429e-002	-7.520382e-002	-7.121013e-001	-4.853050e-001	1.000000e-004
7.900714371428570e-002	6.765155e-002	7.164440e-001	1.086096e+000	1.000000e-004
7.902142914285713e-002	2.104664e-001	2.142961e+000	2.655427e+000	1.000000e-004
7.903571457142856e-002	3.532407e-001	3.567449e+000	4.222690e+000	1.000000e-004
7.905000000000000e-002	4.959745e-001	4.989909e+000	5.787883e+000	1.000000e-004
7.905000099999998e-002	4.959741e-001	4.989907e+000	5.183881e+000	-1.000000e-004
7.906428671428570e-002	3.529965e-001	3.555276e+000	3.606272e+000	-1.000000e-004
7.907857242857141e-002	2.100594e-001	2.122673e+000	2.030733e+000	-1.000000e-004
7.909285814285713e-002	6.716295e-002	6.920996e-001	4.572624e-001	-1.000000e-004
7.910714385714283e-002	-7.569297e-002	-7.364457e-001	-1.114139e+000	-1.000000e-004
7.912142957142855e-002	-2.185083e-001	-2.162962e+000	-2.683471e+000	-1.000000e-004
7.913571528571427e-002	-3.612831e-001	-3.587451e+000	-4.250734e+000	-1.000000e-004
7.915000099999998e-002	-5.040174e-001	-5.009910e+000	-5.815927e+000	-1.000000e-004
7.915000199999998e-002	-5.040169e-001	-5.009908e+000	-5.211926e+000	1.000000e-004
7.918024484007001e-002	-2.013768e-001	-1.975127e+000	-1.874504e+000	1.000000e-004
7.919020986291715e-002	-1.016965e-001	-9.771635e-001	-7.768599e-001	1.000000e-004
7.920017488576429e-002	-2.036019e-003	1.981393e-002	3.197780e-001	1.000000e-004
7.921013990861144e-002	9.760478e-002	1.015805e+000	1.415410e+000	1.000000e-004
7.922010493145856e-002	1.972259e-001	2.010810e+000	2.510036e+000	1.000000e-004
7.923006995430570e-002	2.968272e-001	3.004829e+000	3.603656e+000	1.000000e-004
7.924003497715285e-002	3.964088e-001	3.997862e+000	4.696271e+000	1.000000e-004
7.924999999999999e-002	4.959707e-001	4.989909e+000	5.787879e+000	1.000000e-004
7.925000099999999e-002	4.959702e-001	4.989907e+000	5.183877e+000	-1.000000e-004
7.926428671428570e-002	3.529926e-001	3.555276e+000	3.606269e+000	-1.000000e-004
7.927857242857142e-002	2.100555e-001	2.122673e+000	2.030729e+000	-1.000000e-004
7.929285814285714e-002	6.715902e-002	6.920996e-001	4.572586e-001	-1.000000e-004
7.930714385714284e-002	-7.569690e-002	-7.364457e-001	-1.114143e+000	-1.000000e-004
7.932142957142856e-002	-2.185122e-001	-2.162962e+000	-2.683475e+000	-1.000000e-004
7.933571528571427e-002	-3.612870e-001	-3.587450e+000	-4.250738e+000	-1.000000e-004
7.935000099999999e-002	-5.040212e-001	-5.009910e+000	-5.815931e+000	-1.000000e-004
7.935000199999999e-002	-5.040212e-001	-5.009908e+000	-5.211929e+000	1.000000e-004
7.936428742857142e-002	-3.610441e-001	-3.575277e+000	-3.634321e+000	1.000000e-004
7.937857285714285e-002	-2.181076e-001	-2.142675e+000	-2.058782e+000	1.000000e-004
7.939285828571428e-002	-7.521166e-002	-7.121012e-001	-4.853127e-001	1.000000e-004
7.940714371428570e-002	6.764378e-002	7.164441e-001	1.086088e+000	1.000000e-004
7.942142914285713e-002	2.104587e-001	2.142961e+000	2.655419e+000	1.000000e-004
7.943571457142856e-002	3.532331e-001	3.567449e+000	4.222682e+000	1.000000e-004
7.944999999999999e-002	4.959669e-001	4.989909e+000	5.787875e+000	1.000000e-004
7.945000099999999e-002	4.959664e-001	4.989907e+000	5.183874e+000	-1.000000e-004
7.946428671428571e-002	3.529889e-001	3.555276e+000	3.606265e+000	-1.000000e-004
7.947857242857143e-002	2.100518e-001	2.122673e+000	2.030725e+000	-1.000000e-004
7.949285814285714e-002	6.715529e-002	6.920996e-001	4.572547e-001	-1.000000e-004
7.950714385714285e-002	-7.570069e-002	-7.364457e-001	-1.114147e+000	-1.000000e-004
7.952142957142856e-002	-2.185161e-001	-2.162962e+000	-2.683479e+000	-1.000000e-004
7.953571528571428e-002	-3.612911e-001	-3.587450e+000	-4.250741e+000	-1.000000e-004
7.955000100000000e-002	-5.040255e-001	-5.009910e+000	-5.815935e+000	-1.000000e-004
7.955000200000000e-002	-5.040250e-001	-5.009908e+000	-5.211934e+000	1.000000e-004
7.956428742857143e-002	-3.610479e-001	-3.575277e+000	-3.634325e+000	1.000000e-004
7.957857285714286e-002	-2.181113e-001	-2.142675e+000	-2.058787e+000	1.000000e-004
7.959285828571429e-002	-7.521539e-002	-7.121012e-001	-4.853167e-001	1.000000e-004
7.960714371428571e-002	6.763998e-002	7.164441e-001	1.086084e+000	1.000000e-004
7.962142914285714e-002	2.104548e-001	2.142961e+000	2.655416e+000	1.000000e-004
7.963571457142857e-002	3.532290e-001	3.567449e+000	4.222678e+000	1.000000e-004
7.965000000000000e-002	4.959626e-001	4.989909e+000	5.787871e+000	1.000000e-004
7.965000099999998e-002	4.959626e-001	4.989907e+000	5.183869e+000	-1.000000e-004
7.966428671428570e-002	3.529850e-001	3.555276e+000	3.606261e+000	-1.000000e-004
7.967857242857142e-002	2.100479e-001	2.122673e+000	2.030721e+000	-1.000000e-004
7.969285814285713e-002	6.715139e-002	6.920996e-001	4.572509e-001	-1.000000e-004
7.970714385714284e-002	-7.570459e-002	-7.364456e-001	-1.114150e+000	-1.000000e-004
7.972142957142855e-002	-2.185200e-001	-2.162962e+000	-2.683482e+000	-1.000000e-004
7.973571528571427e-002	-3.612949e-001	-3.587450e+000	-4.250745e+000	-1.000000e-004
7.975000099999999e-002	-5.040293e-001	-5.009910e+000	-5.815939e+000	-1.000000e-004
7.975000199999999e-002	-5.040288e-001	-5.009908e+000	-5.211937e+000	1.000000e-004
7.976428742857142e-002	-3.610517e-001	-3.575277e+000	-3.634329e+000	1.000000e-004
7.977857285714285e-002	-2.181152e-001	-2.142675e+000	-2.058790e+000	1.000000e-004
7.979285828571428e-002	-7.521929e-002	-7.121012e-001	-4.853205e-001	1.000000e-004
7.980714371428570e-002	6.763608e-002	7.164441e-001	1.086080e+000	1.000000e-004
7.982142914285713e-002	2.104509e-001	2.142961e+000	2.655412e+000	1.000000e-004
7.983571457142856e-002	3.532251e-001	3.567449e+000	4.222674e+000	1.000000e-004
7.984999999999999e-002	4.959588e-001	4.989909e+000	5.787868e+000	1.000000e-004
7.985000099999999e-002	4.959588e-001	4.989907e+000	5.183866e+000	-1.000000e-004
7.986428671428571e-002	3.529811e-001	3.555276e+000	3.606257e+000	-1.000000e-004
7.987857242857142e-002	2.100440e-001	2.122673e+000	2.030717e+000	-1.000000e-004
7.989285814285714e-002	6.714749e-002	6.920997e-001	4.572470e-001	-1.000000e-004
7.990714385714284e-002	-7.570850e-002	-7.364456e-001	-1.114154e+000	-1.000000e-004
7.992142957142856e-002	-2.185239e-001	-2.162962e+000	-2.683486e+000	-1.000000e-004
7.993571528571428e-002	-3.612988e-001	-3.587450e+000	-4.250749e+000	-1.000000e-004
7.995000099999999e-002	-5.040331e-001	-5.009910e+000	-5.815943e+000	-1.000000e-004
7.995000199999999e-002	-5.040326e-001	-5.009908e+000	-5.211941e+000	1.000000e-004
7.996428742857142e-002	-3.610556e-001	-3.575277e+000	-3.634333e+000	1.000000e-004
7.997857285714285e-002	-2.181191e-001	-2.142675e+000	-2.058794e+000	1.000000e-004
7.999285828571429e-002	-7.522316e-002	-7.121012e-001	-4.853243e-001	1.000000e-004
8.000714371428570e-002	6.763221e-002	7.164441e-001	1.086076e+000	1.000000e-004
8.002142914285713e-002	2.104470e-001	2.142961e+000	2.655408e+000	1.000000e-004
8.003571457142857e-002	3.532213e-001	3.567449e+000	4.222670e+000	1.000000e-004
8.005000000000000e-002	4.959550e-001	4.989909e+000	5.787864e+000	1.000000e-004
8.005000099999998e-002	4.959550e-001	4.989907e+000	5.183862e+000	-1.000000e-004
8.006428671428570e-002	3.529773e-001	3.555276e+000	3.606253e+000	-1.000000e-004
8.007857242857142e-002	2.100402e-001	2.122673e+000	2.030714e+000	-1.000000e-004
8.009285814285713e-002	6.714364e-002	6.920997e-001	4.572432e-001	-1.000000e-004
8.010714385714284e-002	-7.571234e-002	-7.364456e-001	-1.114158e+000	-1.000000e-004
8.012142957142855e-002	-2.185278e-001	-2.162962e+000	-2.683490e+000	-1.000000e-004
8.013571528571427e-002	-3.613026e-001	-3.587450e+000	-4.250753e+000	-1.000000e-004
8.015000099999999e-002	-5.040369e-001	-5.009910e+000	-5.815947e+000	-1.000000e-004
8.015000199999998e-002	-5.040369e-001	-5.009908e+000	-5.211945e+000	1.000000e-004
8.016426971428571e-002	-3.612369e-001	-3.577055e+000	-3.636292e+000	1.000000e-004
8.017853742857144e-002	-2.184774e-001	-2.146226e+000	-2.062703e+000	1.000000e-004
8.019280514285716e-002	-7.575847e-002	-7.174194e-001	-4.911779e-001	1.000000e-004
8.020707285714288e-002	6.692000e-002	7.093633e-001	1.078283e+000	1.000000e-004
8.022134057142860e-002	2.095580e-001	2.134122e+000	2.645680e+000	1.000000e-004
8.023560828571433e-002	3.521554e-001	3.556858e+000	4.211014e+000	1.000000e-004
8.024987600000005e-002	4.947124e-001	4.977570e+000	5.774283e+000	1.000000e-004
8.024988400000005e-002	4.947920e-001	4.978366e+000	5.775159e+000	1.000000e-004
8.024999999999999e-002	4.959512e-001	4.989909e+000	5.787860e+000	1.000000e-004
8.025000099999999e-002	4.959512e-001	4.989907e+000	5.183858e+000	-1.000000e-004
8.026428671428570e-002	3.529735e-001	3.555276e+000	3.606249e+000	-1.000000e-004
8.027857242857142e-002	2.100364e-001	2.122673e+000	2.030710e+000	-1.000000e-004
8.029285814285714e-002	6.713980e-002	6.920995e-001	4.572394e-001	-1.000000e-004
8.030714385714284e-002	-7.571618e-002	-7.364457e-001	-1.114162e+000	-1.000000e-004
8.032142957142856e-002	-2.185316e-001	-2.162962e+000	-2.683494e+000	-1.000000e-004
8.033571528571427e-002	-3.613064e-001	-3.587450e+000	-4.250757e+000	-1.000000e-004
8.035000099999999e-002	-5.040407e-001	-5.009910e+000	-5.815950e+000	-1.000000e-004
8.035000199999999e-002	-5.040407e-001	-5.009908e+000	-5.211949e+000	1.000000e-004
8.036428742857142e-002	-3.610635e-001	-3.575277e+000	-3.634341e+000	1.000000e-004
8.037857285714285e-002	-2.181268e-001	-2.142675e+000	-2.058802e+000	1.000000e-004
8.039285828571428e-002	-7.523080e-002	-7.121011e-001	-4.853320e-001	1.000000e-004
8.040714371428570e-002	6.762464e-002	7.164441e-001	1.086069e+000	1.000000e-004
8.042142914285713e-002	2.104395e-001	2.142961e+000	2.655400e+000	1.000000e-004
8.043571457142856e-002	3.532137e-001	3.567449e+000	4.222663e+000	1.000000e-004
8.044999999999999e-002	4.959474e-001	4.989909e+000	5.787856e+000	1.000000e-004
8.045000099999999e-002	4.959474e-001	4.989907e+000	5.183854e+000	-1.000000e-004
8.046428671428571e-002	3.529697e-001	3.555276e+000	3.606245e+000	-1.000000e-004
8.047857242857143e-002	2.100325e-001	2.122673e+000	2.030706e+000	-1.000000e-004
8.049285814285714e-002	6.713599e-002	6.920995e-001	4.572356e-001	-1.000000e-004
8.050714385714285e-002	-7.572000e-002	-7.364457e-001	-1.114166e+000	-1.000000e-004
8.052142957142856e-002	-2.185354e-001	-2.162962e+000	-2.683498e+000	-1.000000e-004
8.053571528571428e-002	-3.613103e-001	-3.587450e+000	-4.250760e+000	-1.000000e-004
8.055000100000000e-002	-5.040445e-001	-5.009910e+000	-5.815954e+000	-1.000000e-004
8.055000200000000e-002	-5.040445e-001	-5.009908e+000	-5.211953e+000	1.000000e-004
8.056428742857143e-002	-3.610673e-001	-3.575277e+000	-3.634345e+000	1.000000e-004
8.057857285714286e-002	-2.181306e-001	-2.142675e+000	-2.058806e+000	1.000000e-004
8.059285828571429e-002	-7.523459e-002	-7.121011e-001	-4.853358e-001	1.000000e-004
8.060714371428571e-002	6.762085e-002	7.164441e-001	1.086065e+000	1.000000e-004
8.062142914285714e-002	2.104357e-001	2.142961e+000	2.655397e+000	1.000000e-004
8.063571457142857e-002	3.532099e-001	3.567449e+000	4.222659e+000	1.000000e-004
8.065000000000000e-002	4.959435e-001	4.989909e+000	5.787852e+000	1.000000e-004
8.065000099999999e-002	4.959435e-001	4.989907e+000	5.183850e+000	-1.000000e-004
8.066428671428570e-002	3.529659e-001	3.555276e+000	3.606242e+000	-1.000000e-004
8.067857242857142e-002	2.100288e-001	2.122673e+000	2.030702e+000	-1.000000e-004
8.069285814285714e-002	6.713229e-002	6.920996e-001	4.572318e-001	-1.000000e-004
8.070714385714284e-002	-7.572370e-002	-7.364456e-001	-1.114169e+000	-1.000000e-004
8.072142957142856e-002	-2.185391e-001	-2.162962e+000	-2.683501e+000	-1.000000e-004
8.073571528571427e-002	-3.613140e-001	-3.587450e+000	-4.250764e+000	-1.000000e-004
8.075000099999999e-002	-5.040483e-001	-5.009910e+000	-5.815958e+000	-1.000000e-004
8.075000199999999e-002	-5.040483e-001	-5.009908e+000	-5.211957e+000	1.000000e-004
8.076428742857142e-002	-3.610711e-001	-3.575277e+000	-3.634348e+000	1.000000e-004
8.077857285714285e-002	-2.181344e-001	-2.142675e+000	-2.058809e+000	1.000000e-004
8.079285828571428e-002	-7.523837e-002	-7.121011e-001	-4.853395e-001	1.000000e-004
8.080714371428570e-002	6.761707e-002	7.164442e-001	1.086061e+000	1.000000e-004
8.082142914285713e-002	2.104319e-001	2.142961e+000	2.655393e+000	1.000000e-004
8.083571457142856e-002	3.532061e-001	3.567449e+000	4.222655e+000	1.000000e-004
8.084999999999999e-002	4.959397e-001	4.989909e+000	5.787848e+000	1.000000e-004
8.085000099999999e-002	4.959397e-001	4.989907e+000	5.183847e+000	-1.000000e-004
8.086428671428571e-002	3.529621e-001	3.555276e+000	3.606238e+000	-1.000000e-004
8.087857242857142e-002	2.100250e-001	2.122673e+000	2.030698e+000	-1.000000e-004
8.089285814285714e-002	6.712850e-002	6.920996e-001	4.572280e-001	-1.000000e-004
8.090714385714284e-002	-7.572748e-002	-7.364456e-001	-1.114173e+000	-1.000000e-004
8.092142957142856e-002	-2.185429e-001	-2.162962e+000	-2.683505e+000	-1.000000e-004
8.093571528571428e-002	-3.613178e-001	-3.587450e+000	-4.250768e+000	-1.000000e-004
8.095000099999999e-002	-5.040522e-001	-5.009910e+000	-5.815962e+000	-1.000000e-004
8.095000199999999e-002	-5.040522e-001	-5.009908e+000	-5.211960e+000	1.000000e-004
8.096428742857142e-002	-3.610749e-001	-3.575277e+000	-3.634352e+000	1.000000e-004
8.097857285714286e-002	-2.181382e-001	-2.142675e+000	-2.058813e+000	1.000000e-004
8.099285828571429e-002	-7.524216e-002	-7.121010e-001	-4.853432e-001	1.000000e-004
8.100714371428570e-002	6.761328e-002	7.164442e-001	1.086057e+000	1.000000e-004
8.102142914285714e-002	2.104281e-001	2.142961e+000	2.655389e+000	1.000000e-004
8.103571457142857e-002	3.532023e-001	3.567449e+000	4.222651e+000	1.000000e-004
8.105000000000000e-002	4.959359e-001	4.989909e+000	5.787845e+000	1.000000e-004
8.105000099999998e-002	4.959359e-001	4.989907e+000	5.183843e+000	-1.000000e-004
8.106428671428570e-002	3.529582e-001	3.555276e+000	3.606234e+000	-1.000000e-004
8.107857242857142e-002	2.100210e-001	2.122674e+000	2.030695e+000	-1.000000e-004
8.109285814285713e-002	6.712451e-002	6.920996e-001	4.572244e-001	-1.000000e-004
8.110714385714284e-002	-7.573140e-002	-7.364457e-001	-1.114177e+000	-1.000000e-004
8.112142957142855e-002	-2.185467e-001	-2.162962e+000	-2.683509e+000	-1.000000e-004
8.113571528571427e-002	-3.613214e-001	-3.587450e+000	-4.250772e+000	-1.000000e-004
8.115000099999999e-002	-5.040555e-001	-5.009910e+000	-5.815966e+000	-1.000000e-004
8.115000199999999e-002	-5.040555e-001	-5.009908e+000	-5.211964e+000	1.000000e-004
8.116428742857142e-002	-3.610784e-001	-3.575277e+000	-3.634356e+000	1.000000e-004
8.117857285714285e-002	-2.181419e-001	-2.142675e+000	-2.058817e+000	1.000000e-004
8.119285828571428e-002	-7.524591e-002	-7.121010e-001	-4.853470e-001	1.000000e-004
8.120714371428570e-002	6.760947e-002	7.164442e-001	1.086054e+000	1.000000e-004
8.122142914285713e-002	2.104243e-001	2.142961e+000	2.655385e+000	1.000000e-004
8.123571457142856e-002	3.531985e-001	3.567449e+000	4.222648e+000	1.000000e-004
8.124999999999999e-002	4.959321e-001	4.989909e+000	5.787841e+000	1.000000e-004
8.125000099999999e-002	4.959321e-001	4.989907e+000	5.183839e+000	-1.000000e-004
8.126146426286714e-002	3.811995e-001	3.838552e+000	3.917752e+000	-1.000000e-004
8.127292752573430e-002	2.664930e-001	2.688506e+000	2.652999e+000	-1.000000e-004
8.128439078860145e-002	1.518127e-001	1.539770e+000	1.389582e+000	-1.000000e-004
8.129585405146861e-002	3.715857e-002	3.923419e-001	1.275006e-001	-1.000000e-004
8.130731731433576e-002	-7.746940e-002	-7.537766e-001	-1.133246e+000	-1.000000e-004
8.131878057720292e-002	-1.920712e-001	-1.898586e+000	-2.392657e+000	-1.000000e-004
8.133024384007007e-002	-3.066468e-001	-3.042086e+000	-3.650733e+000	-1.000000e-004
8.133524384007007e-002	-3.566136e-001	-3.540440e+000	-4.199054e+000	-1.000000e-004
8.135000099999999e-002	-5.040593e-001	-5.009910e+000	-5.815969e+000	-1.000000e-004
8.135000199999999e-002	-5.040593e-001	-5.009908e+000	-5.211967e+000	1.000000e-004
8.136428742857142e-002	-3.610822e-001	-3.575277e+000	-3.634359e+000	1.000000e-004
8.137857285714285e-002	-2.181456e-001	-2.142675e+000	-2.058820e+000	1.000000e-004
8.139285828571428e-002	-7.524963e-002	-7.121010e-001	-4.853507e-001	1.000000e-004
8.140714371428570e-002	6.760574e-002	7.164442e-001	1.086050e+000	1.000000e-004
8.142142914285713e-002	2.104205e-001	2.142961e+000	2.655381e+000	1.000000e-004
8.143571457142856e-002	3.531947e-001	3.567449e+000	4.222644e+000	1.000000e-004
8.145000000000000e-002	4.959283e-001	4.989909e+000	5.787837e+000	1.000000e-004
8.145000099999998e-002	4.959283e-001	4.989907e+000	5.183836e+000	-1.000000e-004
8.146428671428570e-002	3.529507e-001	3.555276e+000	3.606227e+000	-1.000000e-004
8.147857242857141e-002	2.100136e-001	2.122674e+000	2.030687e+000	-1.000000e-004
8.149285814285713e-002	6.711712e-002	6.920997e-001	4.572167e-001	-1.000000e-004
8.150714385714283e-002	-7.573880e-002	-7.364456e-001	-1.114184e+000	-1.000000e-004
8.152142957142855e-002	-2.185541e-001	-2.162962e+000	-2.683516e+000	-1.000000e-004
8.153571528571427e-002	-3.613289e-001	-3.587450e+000	-4.250779e+000	-1.000000e-004
8.155000099999998e-002	-5.040631e-001	-5.009910e+000	-5.815973e+000	-1.000000e-004
8.155000199999998e-002	-5.040631e-001	-5.009908e+000	-5.211971e+000	1.000000e-004
8.156428742857141e-002	-3.610859e-001	-3.575277e+000	-3.634363e+000	1.000000e-004
8.157857285714285e-002	-2.181493e-001	-2.142675e+000	-2.058824e+000	1.000000e-004
8.159285828571428e-002	-7.525336e-002	-7.121010e-001	-4.853544e-001	1.000000e-004
8.160714371428569e-002	6.760201e-002	7.164443e-001	1.086046e+000	1.000000e-004
8.162142914285712e-002	2.104168e-001	2.142961e+000	2.655378e+000	1.000000e-004
8.163571457142856e-002	3.531909e-001	3.567449e+000	4.222640e+000	1.000000e-004
8.164999999999999e-002	4.959245e-001	4.989909e+000	5.787833e+000	1.000000e-004
8.165000099999999e-002	4.959245e-001	4.989907e+000	5.183832e+000	-1.000000e-004
8.166428671428570e-002	3.529469e-001	3.555276e+000	3.606223e+000	-1.000000e-004
8.167857242857142e-002	2.100098e-001	2.122674e+000	2.030683e+000	-1.000000e-004
8.169285814285714e-002	6.711336e-002	6.920997e-001	4.572131e-001	-1.000000e-004
8.170714385714284e-002	-7.574256e-002	-7.364456e-001	-1.114188e+000	-1.000000e-004
8.172142957142856e-002	-2.185579e-001	-2.162962e+000	-2.683520e+000	-1.000000e-004
8.173571528571427e-002	-3.613327e-001	-3.587450e+000	-4.250783e+000	-1.000000e-004
8.175000099999999e-002	-5.040669e-001	-5.009910e+000	-5.815977e+000	-1.000000e-004
8.175000199999999e-002	-5.040669e-001	-5.009908e+000	-5.211975e+000	1.000000e-004
8.176428742857142e-002	-3.610897e-001	-3.575277e+000	-3.634367e+000	1.000000e-004
8.177857285714285e-002	-2.181531e-001	-2.142675e+000	-2.058828e+000	1.000000e-004
8.179285828571428e-002	-7.525706e-002	-7.121010e-001	-4.853582e-001	1.000000e-004
8.180714371428570e-002	6.759831e-002	7.164443e-001	1.086042e+000	1.000000e-004
8.182142914285713e-002	2.104131e-001	2.142961e+000	2.655374e+000	1.000000e-004
8.183571457142856e-002	3.531872e-001	3.567449e+000	4.222637e+000	1.000000e-004
8.184999999999999e-002	4.959207e-001	4.989909e+000	5.787830e+000	1.000000e-004
8.185000099999999e-002	4.959211e-001	4.989907e+000	5.183828e+000	-1.000000e-004
8.186428671428571e-002	3.529435e-001	3.555276e+000	3.606219e+000	-1.000000e-004
8.187857242857143e-002	2.100063e-001	2.122674e+000	2.030680e+000	-1.000000e-004
8.189285814285714e-002	6.710979e-002	6.920997e-001	4.572094e-001	-1.000000e-004
8.190714385714285e-002	-7.574620e-002	-7.364456e-001	-1.114192e+000	-1.000000e-004
8.192142957142856e-002	-2.185616e-001	-2.162962e+000	-2.683524e+000	-1.000000e-004
8.193571528571428e-002	-3.613365e-001	-3.587450e+000	-4.250787e+000	-1.000000e-004
